"file","row","header","expected_value","actual_value","explicit_checkpoint_exists","mismatch_type"
"acs-nmcb-6.csv",27,"O_43_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_44_questionnaire2","questionnaire",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_45_questionnaire3","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_45_questionnaire_ntli1","questionnaire-ntli",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_48_questionnaire4","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_49_message_break","message-break",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",2,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",3,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",4,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",5,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",6,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",7,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",9,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",10,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",11,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",12,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",13,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",14,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",15,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",16,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",17,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",18,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",19,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",20,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",21,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",22,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",23,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",24,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",26,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_50_message_break","message-break",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_51_questionnaire5","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",2,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",3,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",4,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",5,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",6,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",7,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",9,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",10,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",11,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",12,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",13,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",14,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",15,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",16,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",17,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",18,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",19,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",20,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",21,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",22,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",23,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",24,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",26,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_52_questionnaire6","questionnaire",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",2,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",3,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",4,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",5,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",6,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",7,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",8,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",9,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",10,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",11,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",12,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",13,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",14,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",15,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",16,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",17,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",18,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",19,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",20,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",21,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",22,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",23,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",24,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",25,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",26,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",27,"O_52_questionnaire_ntli2","questionnaire-ntli",,FALSE,"missing"
"acs-nmcb-6.csv",1,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",2,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",3,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",4,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",5,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",6,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",7,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",8,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",9,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",10,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",11,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",12,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",13,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",14,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",15,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",16,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",17,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",18,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",19,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",20,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",21,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",22,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",23,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",24,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",25,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",26,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
"acs-nmcb-6.csv",27,"O_34_MOUSETYPE","mousetype",,TRUE,"missing"
