"file","row","header","expected_value","deleted_count","deleted_content"
"acs-nmcb-4.csv",5,"O_49_message_break","message-break",27,"0 || trailmaking || 4686 || demo-numbers-letters || 13022026 || 13:21.23 || 13:21.28 || demo-numbers-letters || 0 || 0 || 100 || 5871 || 0 || trailmaking || 4686 || numbers-letters || 13022026 || 13:21.32 || 13:22.03 || numbers-letters || 0 || 0 || 100 || 31212 || 0 || message || 4686"
"acs-nmcb-4.csv",5,"O_50_message","message",0,
"acs-nmcb-4.csv",5,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",5,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 0 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 95 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 94 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",5,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",5,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",6,"O_49_message_break","message-break",27,"0 || trailmaking || 5081 || demo-numbers-letters || 20022026 || 12:59.40 || 12:59.45 || demo-numbers-letters || 0 || 0 || 100 || 5831 || 0 || trailmaking || 5081 || numbers-letters || 20022026 || 12:59.49 || 13:00.39 || numbers-letters || 0 || 0 || 100 || 49336 || 0 || message || 5081"
"acs-nmcb-4.csv",6,"O_50_message","message",0,
"acs-nmcb-4.csv",6,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",6,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 24 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 65 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 62 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",7,"O_49_message_break","message-break",27,"0 || trailmaking || 4890 || demo-numbers-letters || 22022026 || 10:57.15 || 10:57.33 || demo-numbers-letters || 1 || 0 || 88.89 || 17732 || 0 || trailmaking || 4890 || numbers-letters || 22022026 || 10:57.37 || 10:58.37 || numbers-letters || 0 || 0 || 100 || 59512 || 0 || message || 4890"
"acs-nmcb-4.csv",7,"O_50_message","message",0,
"acs-nmcb-4.csv",7,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",7,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 35 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 36 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 29 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 76"
"acs-nmcb-4.csv",7,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",7,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",8,"O_49_message_break","message-break",27,"0 || trailmaking || 6377 || demo-numbers-letters || 11032026 || 15:43.11 || 15:43.17 || demo-numbers-letters || 0 || 0 || 100 || 6072 || 0 || trailmaking || 6377 || numbers-letters || 11032026 || 15:43.20 || 15:44.11 || numbers-letters || 0 || 0 || 100 || 50985 || 0 || message || 6377"
"acs-nmcb-4.csv",8,"O_50_message","message",0,
"acs-nmcb-4.csv",8,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",8,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 0 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 94 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",9,"O_49_message_break","message-break",27,"0 || trailmaking || 4686 || demo-numbers-letters || 15032026 || 12:48.24 || 12:48.31 || demo-numbers-letters || 0 || 0 || 100 || 7039 || 0 || trailmaking || 4686 || numbers-letters || 15032026 || 12:48.35 || 12:49.28 || numbers-letters || 0 || 0 || 100 || 53233 || 0 || message || 4686"
"acs-nmcb-4.csv",9,"O_50_message","message",0,
"acs-nmcb-4.csv",9,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",9,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 81 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 5 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 13"
"acs-nmcb-4.csv",9,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",9,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",10,"O_49_message_break","message-break",27,"0 || trailmaking || 6825 || demo-numbers-letters || 17032026 || 15:20.45 || 15:20.51 || demo-numbers-letters || 0 || 0 || 100 || 5929 || 0 || trailmaking || 6825 || numbers-letters || 17032026 || 15:20.56 || 15:22.01 || numbers-letters || 0 || 0 || 100 || 64149 || 0 || message || 6825"
"acs-nmcb-4.csv",10,"O_50_message","message",0,
"acs-nmcb-4.csv",10,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",10,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 26 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 70 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 79 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",10,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",10,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",11,"O_49_message_break","message-break",27,"0 || trailmaking || 7020 || demo-numbers-letters || 24032026 || 16:53.29 || 16:53.36 || demo-numbers-letters || 1 || 0 || 88.89 || 6834 || 0 || trailmaking || 7020 || numbers-letters || 24032026 || 16:53.39 || 16:54.05 || numbers-letters || 0 || 2 || 100 || 25614 || 0 || message || 7020"
"acs-nmcb-4.csv",11,"O_50_message","message",0,
"acs-nmcb-4.csv",11,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",11,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 17 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 69 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 61 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 27"
"acs-nmcb-4.csv",11,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",11,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",12,"O_49_message_break","message-break",27,"0 || trailmaking || 7158 || demo-numbers-letters || 22032026 || 10:26.12 || 10:26.27 || demo-numbers-letters || 1 || 0 || 88.89 || 15790 || 0 || trailmaking || 7158 || numbers-letters || 22032026 || 10:26.34 || 10:27.33 || numbers-letters || 0 || 0 || 100 || 59284 || 0 || message || 7158"
"acs-nmcb-4.csv",12,"O_50_message","message",0,
"acs-nmcb-4.csv",12,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",12,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 68 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 30 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 55 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 61"
"acs-nmcb-4.csv",13,"O_49_message_break","message-break",27,"0 || trailmaking || 4890 || demo-numbers-letters || 27032026 || 09:27.50 || 09:27.56 || demo-numbers-letters || 0 || 0 || 100 || 6158 || 0 || trailmaking || 4890 || numbers-letters || 27032026 || 09:28.00 || 09:28.46 || numbers-letters || 0 || 0 || 100 || 46504 || 0 || message || 4890"
"acs-nmcb-4.csv",13,"O_50_message","message",0,
"acs-nmcb-4.csv",13,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",13,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 2 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 99 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 4"
"acs-nmcb-4.csv",13,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",13,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",14,"O_49_message_break","message-break",27,"0 || trailmaking || 7020 || demo-numbers-letters || 19032026 || 15:51.06 || 15:51.13 || demo-numbers-letters || 0 || 0 || 100 || 7647 || 0 || trailmaking || 7020 || numbers-letters || 19032026 || 15:51.20 || 15:52.19 || numbers-letters || 0 || 0 || 100 || 58779 || 0 || message || 7020"
"acs-nmcb-4.csv",14,"O_50_message","message",0,
"acs-nmcb-4.csv",14,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",14,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 78 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 5 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 55 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 10"
"acs-nmcb-4.csv",14,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",14,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",15,"O_49_message_break","message-break",27,"0 || trailmaking || 6786 || demo-numbers-letters || 23032026 || 15:11.23 || 15:11.31 || demo-numbers-letters || 0 || 0 || 100 || 7938 || 0 || trailmaking || 6786 || numbers-letters || 23032026 || 15:11.34 || 15:12.17 || numbers-letters || 0 || 0 || 100 || 42563 || 0 || message || 6786"
"acs-nmcb-4.csv",15,"O_50_message","message",0,
"acs-nmcb-4.csv",15,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",15,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 89 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 1 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 54 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 60"
"acs-nmcb-4.csv",15,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",15,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",16,"O_49_message_break","message-break",27,"0 || trailmaking || 6786 || demo-numbers-letters || 28032026 || 13:24.47 || 13:24.55 || demo-numbers-letters || 0 || 0 || 100 || 8326 || 0 || trailmaking || 6786 || numbers-letters || 28032026 || 13:24.59 || 13:25.45 || numbers-letters || 1 || 1 || 96.15 || 46505 || 0 || message || 6786"
"acs-nmcb-4.csv",16,"O_50_message","message",0,
"acs-nmcb-4.csv",16,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",16,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 68 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 33 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",16,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",16,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",17,"O_48_questionnaire_current_state3","questionnaire-current_state2",7,"message-part_two || 26032026 || 09:52.10 || 09:52.15 || 5265 || questionnaire || 6786"
"acs-nmcb-4.csv",17,"O_49_message_break","message-break",27,"0 || trailmaking || 6786 || demo-numbers-letters || 26032026 || 10:01.57 || 10:02.07 || demo-numbers-letters || 0 || 0 || 100 || 10034 || 0 || trailmaking || 6786 || numbers-letters || 26032026 || 10:02.11 || 10:02.59 || numbers-letters || 1 || 0 || 96.15 || 47612 || 0 || message || 6786"
"acs-nmcb-4.csv",17,"O_50_message","message",0,
"acs-nmcb-4.csv",17,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",17,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 48 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 27 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 81 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",17,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",17,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",18,"O_49_message_break","message-break",27,"0 || trailmaking || 7961 || demo-numbers-letters || 28032026 || 20:05.54 || 20:06.00 || demo-numbers-letters || 0 || 0 || 100 || 6832 || 0 || trailmaking || 7961 || numbers-letters || 28032026 || 20:06.04 || 20:07.22 || numbers-letters || 0 || 1 || 100 || 78283 || 0 || message || 7961"
"acs-nmcb-4.csv",18,"O_50_message","message",0,
"acs-nmcb-4.csv",18,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",18,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 83 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 14 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 67 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 3"
"acs-nmcb-4.csv",18,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",18,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",19,"O_49_message_break","message-break",27,"0 || trailmaking || 3696 || demo-numbers-letters || 01042026 || 12:38.11 || 12:38.20 || demo-numbers-letters || 0 || 0 || 100 || 8615 || 0 || trailmaking || 3696 || numbers-letters || 01042026 || 12:38.24 || 12:39.15 || numbers-letters || 0 || 0 || 100 || 50922 || 0 || message || 3696"
"acs-nmcb-4.csv",19,"O_50_message","message",0,
"acs-nmcb-4.csv",19,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",19,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 2 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 95 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",19,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",19,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",20,"O_49_message_break","message-break",27,"0 || trailmaking || 8531 || demo-numbers-letters || 02042026 || 17:22.28 || 17:22.34 || demo-numbers-letters || 0 || 0 || 100 || 6066 || 0 || trailmaking || 8531 || numbers-letters || 02042026 || 17:22.38 || 17:23.20 || numbers-letters || 0 || 0 || 100 || 42294 || 0 || message || 8531"
"acs-nmcb-4.csv",20,"O_50_message","message",0,
"acs-nmcb-4.csv",20,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",20,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 66 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 11 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 29 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 40"
"acs-nmcb-4.csv",21,"O_49_message_break","message-break",27,"0 || trailmaking || 6786 || demo-numbers-letters || 05042026 || 15:30.00 || 15:30.06 || demo-numbers-letters || 0 || 1 || 100 || 5698 || 0 || trailmaking || 6786 || numbers-letters || 05042026 || 15:30.09 || 15:30.47 || numbers-letters || 1 || 0 || 96.15 || 38897 || 0 || message || 6786"
"acs-nmcb-4.csv",21,"O_50_message","message",0,
"acs-nmcb-4.csv",21,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",21,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 0 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 100 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",21,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",21,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",22,"O_49_message_break","message-break",27,"0 || trailmaking || 6786 || demo-numbers-letters || 09042026 || 14:56.49 || 14:56.57 || demo-numbers-letters || 0 || 0 || 100 || 8134 || 0 || trailmaking || 6786 || numbers-letters || 09042026 || 14:57.01 || 14:57.53 || numbers-letters || 0 || 0 || 100 || 51995 || 0 || message || 6786"
"acs-nmcb-4.csv",22,"O_50_message","message",0,
"acs-nmcb-4.csv",22,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",22,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 70 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 33 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 46 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",22,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",22,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",23,"O_49_message_break","message-break",27,"0 || trailmaking || 8998 || demo-numbers-letters || 18042026 || 01:33.47 || 01:33.52 || demo-numbers-letters || 0 || 0 || 100 || 5781 || 0 || trailmaking || 8998 || numbers-letters || 18042026 || 01:33.56 || 01:35.02 || numbers-letters || 1 || 1 || 96.15 || 66191 || 0 || message || 8998"
"acs-nmcb-4.csv",23,"O_50_message","message",0,
"acs-nmcb-4.csv",23,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",23,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 90 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 4 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 1 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 87"
"acs-nmcb-4.csv",23,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",23,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",24,"O_49_message_break","message-break",27,"0 || trailmaking || 7961 || demo-numbers-letters || 15042026 || 15:53.32 || 15:53.41 || demo-numbers-letters || 0 || 0 || 100 || 9779 || 0 || trailmaking || 7961 || numbers-letters || 15042026 || 15:53.46 || 15:55.10 || numbers-letters || 2 || 0 || 92.59 || 83982 || 0 || message || 7961"
"acs-nmcb-4.csv",24,"O_50_message","message",0,
"acs-nmcb-4.csv",24,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",24,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 100 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 0 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 67 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 50"
"acs-nmcb-4.csv",25,"O_49_message_break","message-break",27,"0 || trailmaking || 6786 || demo-numbers-letters || 16042026 || 17:09.37 || 17:09.43 || demo-numbers-letters || 0 || 0 || 100 || 5763 || 0 || trailmaking || 6786 || numbers-letters || 16042026 || 17:09.47 || 17:10.22 || numbers-letters || 0 || 0 || 100 || 35136 || 0 || message || 6786"
"acs-nmcb-4.csv",25,"O_50_message","message",0,
"acs-nmcb-4.csv",25,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",25,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 9 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 89 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 90 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",25,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",25,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",26,"O_49_message_break","message-break",27,"0 || trailmaking || 10061 || demo-numbers-letters || 21042026 || 13:19.33 || 13:19.41 || demo-numbers-letters || 1 || 1 || 88.89 || 7814 || 0 || trailmaking || 10061 || numbers-letters || 21042026 || 13:19.44 || 13:20.19 || numbers-letters || 0 || 1 || 100 || 35007 || 0 || message || 10061"
"acs-nmcb-4.csv",26,"O_50_message","message",0,
"acs-nmcb-4.csv",26,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",26,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 68 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 19 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 87 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",27,"O_49_message_break","message-break",27,"0 || trailmaking || 8998 || demo-numbers-letters || 20042026 || 16:44.23 || 16:44.32 || demo-numbers-letters || 0 || 0 || 100 || 8932 || 0 || trailmaking || 8998 || numbers-letters || 20042026 || 16:44.38 || 16:45.56 || numbers-letters || 0 || 0 || 100 || 78450 || 0 || message || 8998"
"acs-nmcb-4.csv",27,"O_50_message","message",0,
"acs-nmcb-4.csv",27,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",27,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 60 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 43 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 100 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",28,"O_49_message_break","message-break",27,"0 || trailmaking || 10469 || demo-numbers-letters || 25042026 || 15:28.28 || 15:28.34 || demo-numbers-letters || 0 || 1 || 100 || 5828 || 0 || trailmaking || 10469 || numbers-letters || 25042026 || 15:28.37 || 15:29.17 || numbers-letters || 0 || 1 || 100 || 39676 || 0 || message || 10469"
"acs-nmcb-4.csv",28,"O_50_message","message",0,
"acs-nmcb-4.csv",28,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",28,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 94 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 0 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 59 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",28,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",28,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-4.csv",29,"O_49_message_break","message-break",27,"0 || trailmaking || 7020 || demo-numbers-letters || 30042026 || 17:43.29 || 17:43.36 || demo-numbers-letters || 1 || 0 || 88.89 || 6718 || 0 || trailmaking || 7020 || numbers-letters || 30042026 || 17:43.39 || 17:44.09 || numbers-letters || 0 || 0 || 100 || 29675 || 0 || message || 7020"
"acs-nmcb-4.csv",29,"O_50_message","message",0,
"acs-nmcb-4.csv",29,"O_50_message_break","message-break",0,
"acs-nmcb-4.csv",29,"O_51_questionnaire5","questionnaire",12,"7 || Hoe voelt u zich OP DIT MOMENT: MIJN DENKEN GAAT TRAAG? || 50 || 8 || Hoe voelt u zich OP DIT MOMENT: HELDER VAN GEEST? || 49 || 9 || Hoe voelt u zich OP DIT MOMENT: GEMOTIVEERD? || 68 || 10 || Hoe voelt u zich OP DIT MOMENT: NEERSLACHTIG OF SOMBER? || 0"
"acs-nmcb-4.csv",29,"O_52_questionnaire6","questionnaire",0,
"acs-nmcb-4.csv",29,"O_52_questionnaire_ntli2","questionnaire-ntli",0,
"acs-nmcb-5.csv",1,"O_28_DIGITS_FW","forward",11,"forward-demo || 18012026 || 17:17.43 || 17:18.11 || 27977 || 3 || 3 || 2 || 0 || digitspan || 3616"
"acs-nmcb-5.csv",1,"O_49_message_break","message-break",12,"rt || 3616 || reactiontime || 19012026 || 18:27.14 || 18:29.25 || 130804 || 233.7 || 0 || 31.3 || message || 3616"
"acs-nmcb-5.csv",1,"O_50_message","message",0,
"acs-nmcb-5.csv",1,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",1,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",2,"O_49_message_break","message-break",1,"3974"
"acs-nmcb-5.csv",2,"O_50_message","message",0,
"acs-nmcb-5.csv",2,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",2,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",3,"O_49_message_break","message-break",1,"3775"
"acs-nmcb-5.csv",3,"O_50_message","message",0,
"acs-nmcb-5.csv",3,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",3,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",4,"O_49_message_break","message-break",1,"3696"
"acs-nmcb-5.csv",4,"O_50_message","message",0,
"acs-nmcb-5.csv",4,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",4,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",5,"O_49_message_break","message-break",1,"3894"
"acs-nmcb-5.csv",5,"O_50_message","message",0,
"acs-nmcb-5.csv",5,"O_50_message_break","message-break",0,
"acs-nmcb-5.csv",5,"O_51_questionnaire5","questionnaire",1,"0"
"acs-nmcb-5.csv",6,"O_49_message_break","message-break",1,"4278"
